,average_act
6967,18.5409035409035
1269,24.7
2176,19.7
6566,20.8852258852259
3256,22.0
110,20.4212454212454
4733,20.0
7722,22.8
7441,23.1562881562882
7249,20.1282051282051
7493,24.8901098901099
4930,26.0
5457,24.0842490842491
882,18.8
3661,21.9108669108669
2152,20.5
1725,21.6764346764347
1701,21.2466422466422
3572,13.7545787545788
2991,19.7
6651,16.7826617826618
7011,21.0805860805861
3423,19.9
7695,23.1
3566,18.8339438339438
4606,18.6141636141636
3310,20.6
3546,21.6422466422466
3148,19.5
3193,20.3
1136,21.9
71,18.1990231990232
4680,19.7374847374847
1892,19.4
6599,15.9279609279609
2544,24.9145299145299
2810,21.5
7923,20.9
1058,18.1
7137,17.5396825396825
5723,18.8827838827839
4534,15.7326007326007
1012,16.4
4386,19.0781440781441
5228,20.0
650,19.6153846153846
7244,20.6166056166056
5026,22.0
7352,22.3748473748474
3817,22.5457875457875
1368,20.5
6725,18.4188034188034
2385,22.4725274725275
4830,23.0
6692,23.6446886446886
5165,20.0
7638,21.1
3689,25.7936507936508
5579,20.2503052503052
3089,17.6
2478,25.2075702075702
4247,15.6593406593407
6465,24.5970695970696
2641,18.2
5252,24.0
700,21.1538461538462
6076,19.8
4635,23.8644688644689
6805,15.6349206349206
6258,20.0
7546,21.5689865689866
236,19.3467643467643
6529,22.8632478632479
1371,19.3
1673,21.01221001221
2275,18.1501831501831
7823,21.5
6068,17.1
3362,21.7
539,18.6874236874237
2948,19.6
5410,21.6666666666667
2941,20.1
4515,21.4713064713065
5935,20.4456654456654
3164,19.3
6098,19.9
7455,20.2747252747253
4631,20.030525030525
5445,20.6410256410256
7629,23.3
2748,19.1
5274,22.0
1507,20.8339438339438
5929,19.1514041514042
1851,19.5
1979,18.0
7831,22.4
2211,18.2
1639,21.0708180708181
2070,15.5
7939,22.1
4061,14.3894993894994
5564,22.8144078144078
3485,23.1
3476,16.1
1670,21.6471306471306
2295,20.3235653235653
3520,22.8
605,19.8351648351648
649,21.1294261294261
7320,21.4468864468864
7141,15.5372405372405
3217,20.7
6145,20.0
6544,20.5433455433455
1,19.4981684981685
3834,21.5934065934066
6406,20.3724053724054
6873,18.6385836385836
7826,22.4
1980,19.5
3863,23.1562881562882
352,15.3174603174603
3690,18.8827838827839
2400,22.6923076923077
2768,18.6
2031,20.5
803,17.1489621489621
5329,22.0
3016,18.6
2651,19.9
2632,13.4
5669,19.4688644688645
7798,23.2
2977,19.9
3363,20.8
7471,20.2991452991453
4735,19.0
3800,22.2527472527473
827,18.8095238095238
5772,22.3992673992674
7290,23.1807081807082
5748,20.1037851037851
7562,16.5
2427,21.8131868131868
7763,15.5
4372,22.0573870573871
3355,19.0
684,17.6862026862027
709,22.3748473748474
4808,21.0
2296,21.7643467643468
6153,22.7
2611,17.8
2413,24.3528693528694
1302,21.5
3639,25.6959706959707
821,16.6361416361416
6376,17.1978021978022
6501,21.3980463980464
1150,19.4
2178,16.2
4180,17.9059829059829
4301,19.957264957265
4810,17.0
5055,22.0
2179,19.9
142,22.6190476190476
7232,20.6410256410256
3165,18.2
1977,19.1
1676,20.4481074481074
7328,20.6410256410256
1209,18.5
387,20.4212454212454
5622,21.8131868131868
6937,23.6691086691087
2328,22.1062271062271
6689,16.4163614163614
5491,22.7655677655678
3897,16.3675213675214
3375,20.9
5,17.034188034188
7199,18.9072039072039
2830,20.4
1666,20.3211233211233
2158,22.0
1680,20.013431013431
2239,19.2
1169,19.8
1562,20.018315018315
7915,25.8
7048,25.5738705738706
1600,21.5274725274725
3453,20.6
3852,23.2539682539683
5663,23.1562881562882
2936,19.2
